fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-06-08 11:10:00,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0
2015-06-08 11:20:00,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0
2015-06-08 11:30:00,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0
2015-06-08 11:40:00,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0
2015-06-08 11:50:00,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0
2015-06-08 12:00:00,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0
2015-06-08 12:10:00,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0
2015-06-08 12:20:00,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0
2015-06-08 12:30:00,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0
2015-06-08 12:40:00,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0
2015-06-08 12:50:00,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0
2015-06-08 13:00:00,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0,33113.0,33081.0,33199.0,33273.0,33144.0,33262.0,32931.0,32850.0,33290.0,33028.0,33280.0,33325.0
